"ID","X","melody","block","Relaxation","Cat_Fam","Type","Measured_Fam","Liking","onset","offset","total_duration","total_duration_min","valence","associations","relax_music","radio","fmri_id","new_familiarity","new_condition","old_condition"
56134,1404,"dont say",2,50.0868055555556,"Unfamiliar","Sedative",78.55902778,82.11805556,535.2339,563.284,568.3009,9.4717,NA,NA,NA,NA,31,"familiar","Fam_Sed","Unfam_Sed"
56140,1489,"2 pills",2,40.7118055555556,"Unfamiliar","Sedative",78.21180556,63.02083333,601.3962,629.4467,634.48,10.5747,NA,NA,NA,NA,24,"familiar","Fam_Sed","Unfam_Sed"
56140,1491,"all alone",1,54.9479166666667,"Unfamiliar","Excitative",77.34375,78.03819444,138.3536,166.4026,171.4207,2.857,NA,NA,NA,NA,24,"familiar","Fam_Exc","Unfam_Exc"
56140,1496,"bringing on the light",2,78.2118055555556,"Unfamiliar","Excitative",100,49.47916667,436.0219,464.0691,469.0887,7.8181,NA,NA,NA,NA,24,"familiar","Fam_Exc","Unfam_Exc"
56140,1525,"some kind of blue",1,93.8368055555556,"Unfamiliar","Sedative",75.34722222,100,72.2008,100.2497,105.2677,1.7545,NA,NA,NA,NA,24,"familiar","Fam_Sed","Unfam_Sed"
56140,1534,"walnut hill",2,100,"Unfamiliar","Excitative",77.95138889,76.90972222,39.1214,67.1656,72.1869,1.2031,NA,NA,NA,NA,24,"familiar","Fam_Exc","Unfam_Exc"
56146,1544,"do it now",1,36.9791666666667,"Unfamiliar","Excitative",100,18.22916667,601.4081,629.4559,634.4749,10.5746,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56146,1545,"dont say",1,62.0659722222222,"Unfamiliar","Sedative",77.60416667,57.20486111,634.4761,662.5264,667.5432,11.1257,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1548,"falling",1,64.4965277777778,"Unfamiliar","Sedative",76.5625,26.82291667,369.8638,397.9168,402.9476,6.7158,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1550,"giving it all",2,70.7465277777778,"Unfamiliar","Excitative",100,75.78125,138.353,166.4014,171.42,2.857,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56146,1554,"icy blue heart",2,41.3194444444444,"Unfamiliar","Sedative",86.80555556,37.76041667,303.7273,331.7776,336.7944,5.6132,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1556,"in my bed",1,89.7569444444445,"Unfamiliar","Sedative",76.73611111,66.14583333,237.5744,265.6219,270.6413,4.5107,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1562,"love definition",1,72.65625,"Unfamiliar","Excitative",79.77430556,61.89236111,336.7956,364.8458,369.8626,6.1644,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56146,1563,"love lessons",1,56.3368055555556,"Unfamiliar","Sedative",100,56.25,105.2683,133.3178,138.3352,2.3056,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1567,"red to blue",1,68.1423611111111,"Unfamiliar","Sedative",90.53819444,64.67013889,502.1699,530.2218,535.2537,8.9209,NA,NA,NA,NA,22,"familiar","Fam_Sed","Unfam_Sed"
56146,1568,"revolution",2,40.8854166666667,"Unfamiliar","Excitative",79.42708333,25.78125,6.0229,34.0872,39.1139,0.6519,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56146,1569,"room to grow",1,71.9618055555556,"Unfamiliar","Excitative",100,62.23958333,733.6975,761.7499,766.7811,12.7797,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56146,1583,"what a surprise",2,66.4930555555556,"Unfamiliar","Excitative",76.21527778,39.75694444,667.5608,695.6109,700.6279,11.6771,NA,NA,NA,NA,22,"familiar","Fam_Exc","Unfam_Exc"
56158,1682,"all alone",2,0,"Unfamiliar","Excitative",76.30208333,61.37152778,469.1024,497.1523,502.1695,8.3695,NA,NA,NA,NA,45,"familiar","Fam_Exc","Unfam_Exc"
56158,1694,"here tonight",1,84.8090277777778,"Unfamiliar","Sedative",74.04513889,83.15972222,469.1007,497.1523,502.1846,8.3697,NA,NA,NA,NA,45,"familiar","Fam_Sed","Unfam_Sed"
56173,1788,"do it now",1,67.7951388888889,"Unfamiliar","Excitative",68.31597222,73.78472222,766.7813,794.8281,799.8482,13.3308,NA,NA,NA,NA,28,"familiar","Fam_Exc","Unfam_Exc"
56194,1883,"did you know",1,40.625,"Unfamiliar","Excitative",80.81597222,85.41666667,105.2767,133.3233,138.3436,2.3057,NA,NA,NA,NA,16,"familiar","Fam_Exc","Unfam_Exc"
56194,1889,"giving it all",1,80.5555555555556,"Unfamiliar","Excitative",71.00694444,69.18402778,237.5661,265.6184,270.6499,4.5108,NA,NA,NA,NA,16,"familiar","Fam_Exc","Unfam_Exc"
56194,1905,"outlines",2,83.6805555555556,"Unfamiliar","Sedative",100,68.48958333,568.3167,596.3657,601.3836,10.0231,NA,NA,NA,NA,16,"familiar","Fam_Sed","Unfam_Sed"
56245,2068,"arms wide open",1,95.4861111111111,"Unfamiliar","Excitative",77.43055556,53.73263889,601.4097,629.4577,634.4764,10.5746,NA,NA,NA,NA,44,"familiar","Fam_Exc","Unfam_Exc"
56245,2077,"falling",1,80.1215277777778,"Unfamiliar","Sedative",91.14583333,24.65277778,6.0232,34.0933,39.1137,0.6519,NA,NA,NA,NA,44,"familiar","Fam_Sed","Unfam_Sed"
56245,2099,"run",2,43.9236111111111,"Unfamiliar","Excitative",80.03472222,42.62152778,6.0177,34.0882,39.1159,0.6519,NA,NA,NA,NA,44,"familiar","Fam_Exc","Unfam_Exc"
56326,2224,"giving it all",1,87.3263888888889,"Unfamiliar","Excitative",75.60763889,77.51736111,469.0925,497.1446,502.1764,8.3696,NA,NA,NA,NA,53,"familiar","Fam_Exc","Unfam_Exc"
56344,2257,"2 pills",2,65.3645833333333,"Unfamiliar","Sedative",89.93055556,57.03125,105.2513,133.3026,138.3353,2.3056,NA,NA,NA,NA,43,"familiar","Fam_Sed","Unfam_Sed"
56344,2258,"aftermoon",1,30.1215277777778,"Unfamiliar","Excitative",74.82638889,53.55902778,72.1795,100.2305,105.2634,1.7544,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2262,"arms wide open",2,82.2048611111111,"Unfamiliar","Excitative",76.12847222,34.80902778,535.2394,563.2892,568.3066,9.4718,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2263,"bringing on the light",2,39.84375,"Unfamiliar","Excitative",68.05555556,34.98263889,138.3366,166.3836,171.4035,2.8567,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2264,"cherokee",2,76.8229166666667,"Unfamiliar","Sedative",84.98263889,79.51388889,766.7678,794.818,799.8348,13.3306,NA,NA,NA,NA,43,"familiar","Fam_Sed","Unfam_Sed"
56344,2268,"do it now",1,65.3645833333333,"Unfamiliar","Excitative",99.65277778,99.82638889,204.4863,232.5349,237.5534,3.9592,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2271,"every time it rains",1,35.6770833333333,"Unfamiliar","Sedative",80.12152778,76.5625,436.0146,464.0649,469.0817,7.818,NA,NA,NA,NA,43,"familiar","Fam_Sed","Unfam_Sed"
56344,2287,"love definition",2,35.6770833333333,"Unfamiliar","Excitative",85.41666667,25.86805556,402.9329,430.9839,436.017,7.2669,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2289,"outlines",1,72.4826388888889,"Unfamiliar","Sedative",78.125,77.95138889,303.708,331.7589,336.7919,5.6132,NA,NA,NA,NA,43,"familiar","Fam_Sed","Unfam_Sed"
56344,2290,"paperships",2,26.3020833333333,"Unfamiliar","Sedative",77.08333333,18.57638889,502.1713,530.2182,535.2382,8.9206,NA,NA,NA,NA,43,"familiar","Fam_Sed","Unfam_Sed"
56344,2300,"thinking of you red",1,36.6319444444444,"Unfamiliar","Excitative",79.34027778,29.60069444,601.3894,629.442,634.4732,10.5746,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
56344,2303,"what a surprise",2,64.4965277777778,"Unfamiliar","Excitative",72.30902778,73.17708333,667.5462,695.5947,700.6132,11.6769,NA,NA,NA,NA,43,"familiar","Fam_Exc","Unfam_Exc"
46858,272,"payphone",1,48.0034722222222,"Familiar","Excitative",NA,NA,336.7943,364.843,369.8615,6.1644,"Neutral","","Songs that I know the lyrics to","Never",12,"familiar","Fam_Exc","Fam_Exc"
46858,241,"2 pills",1,86.9791666666667,"Unfamiliar","Sedative",NA,NA,634.4748,662.5243,667.5418,11.1257,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,242,"all alone",2,53.9930555555556,"Unfamiliar","Excitative",NA,NA,105.2599,133.3121,138.3436,2.3057,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,245,"always free",1,69.2708333333333,"Unfamiliar","Excitative",NA,NA,568.3218,596.3715,601.3887,10.0231,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,246,"arms wide open",1,55.9895833333333,"Unfamiliar","Excitative",NA,NA,303.7096,331.761,336.793,5.6132,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,247,"cherokee",2,63.6284722222222,"Unfamiliar","Sedative",NA,NA,436.0255,464.0776,469.1093,7.8185,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,249,"do it now",2,64.4965277777778,"Unfamiliar","Excitative",NA,NA,634.5013,662.5521,667.5848,11.1264,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,250,"dont say",1,78.0381944444444,"Unfamiliar","Sedative",NA,NA,502.1688,530.219,535.2356,8.9206,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,253,"every time it rains",1,41.8402777777778,"Unfamiliar","Sedative",NA,NA,105.2669,133.315,138.3339,2.3056,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,254,"falling",1,63.7152777777778,"Unfamiliar","Sedative",NA,NA,369.8629,397.9145,402.9463,6.7158,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,257,"giving it all",2,92.96875,"Unfamiliar","Excitative",NA,NA,766.8577,794.9078,799.9411,13.3324,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,258,"house of broken dreams",1,55.8159722222222,"Unfamiliar","Sedative",NA,NA,237.5563,265.6095,270.6401,4.5107,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,262,"icy blue heart",2,46.0069444444444,"Unfamiliar","Sedative",NA,NA,39.1086,67.1606,72.1905,1.2032,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,267,"love lessons",2,89.2361111111111,"Unfamiliar","Sedative",NA,NA,700.6544,728.7391,733.7715,12.2295,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,269,"no one does it better",2,77.2569444444444,"Unfamiliar","Excitative",NA,NA,237.5662,265.6166,270.6496,4.5108,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,270,"outlines",2,54.5138888888889,"Unfamiliar","Sedative",NA,NA,171.4132,199.4642,204.4969,3.4083,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,271,"paperships",2,56.6840277777778,"Unfamiliar","Sedative",NA,NA,303.7194,331.7698,336.7868,5.6131,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,273,"revolution",1,45.3125,"Unfamiliar","Excitative",NA,NA,700.6282,728.6766,733.6954,12.2283,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,274,"room to grow",1,54.3402777777778,"Unfamiliar","Excitative",NA,NA,436.0163,464.0664,469.0995,7.8183,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,275,"run",1,54.0798611111111,"Unfamiliar","Excitative",NA,NA,171.4202,199.467,204.4868,3.4081,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,277,"some kind of blue",2,48.3506944444444,"Unfamiliar","Sedative",NA,NA,568.3484,596.3994,601.4316,10.0239,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,281,"the stand",1,87.1527777777778,"Unfamiliar","Sedative",NA,NA,766.7809,794.8284,799.8482,13.3308,NA,NA,NA,NA,12,"unfamiliar","Unfam_Sed","Unfam_Sed"
46858,282,"time of times",2,48.5243055555556,"Unfamiliar","Excitative",NA,NA,369.8722,397.922,402.9392,6.7157,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,285,"walnut hill",1,26.8229166666667,"Unfamiliar","Excitative",NA,NA,39.1154,67.1636,72.181,1.203,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
46858,287,"what a surprise",2,60.6770833333333,"Unfamiliar","Excitative",NA,NA,502.1956,530.253,535.2786,8.9213,NA,NA,NA,NA,12,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,721,"2 pills",2,40.4513888888889,"Unfamiliar","Sedative",NA,NA,105.2872,133.3344,138.3536,2.3059,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,722,"aftermoon",1,75.9548611111111,"Unfamiliar","Excitative",NA,NA,237.5733,265.624,270.656,4.5109,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,723,"all alone",2,53.2986111111111,"Unfamiliar","Excitative",NA,NA,535.2566,563.309,568.3401,9.4723,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,726,"always free",1,83.7673611111111,"Unfamiliar","Excitative",NA,NA,634.5078,662.5575,667.5749,11.1262,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,727,"bringing on the light",1,66.4930555555556,"Unfamiliar","Excitative",NA,NA,369.8956,397.949,402.9787,6.7163,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,728,"cherokee",2,67.1006944444444,"Unfamiliar","Sedative",NA,NA,502.1884,530.238,535.2554,8.9209,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,731,"did you know",2,33.59375,"Unfamiliar","Excitative",NA,NA,270.6608,298.7114,303.7278,5.0621,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,732,"do it now",2,37.3263888888889,"Unfamiliar","Excitative",NA,NA,667.5632,695.6147,700.6464,11.6774,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,733,"dont say",1,85.4166666666667,"Unfamiliar","Sedative",NA,NA,733.7293,761.7822,766.8125,12.7802,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,735,"every time it rains",2,70.3125,"Unfamiliar","Sedative",NA,NA,237.576,265.6287,270.6597,4.511,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,736,"falling",2,34.2881944444444,"Unfamiliar","Sedative",NA,NA,634.4946,662.5425,667.5619,11.126,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,739,"giving it all",1,94.3576388888889,"Unfamiliar","Excitative",NA,NA,105.2667,133.3186,138.3502,2.3058,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,740,"hibernate",2,54.8611111111111,"Unfamiliar","Sedative",NA,NA,369.8822,397.9348,402.9657,6.7161,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,744,"icy blue heart",1,92.7951388888889,"Unfamiliar","Sedative",NA,NA,72.1985,100.2473,105.2649,1.7544,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,746,"in my bed",1,52.9513888888889,"Unfamiliar","Sedative",NA,NA,336.8107,364.8671,369.8944,6.1649,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,748,"love definition",2,67.6215277777778,"Unfamiliar","Excitative",NA,NA,402.967,431.0154,436.0344,7.2672,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,751,"outlines",1,68.6631944444445,"Unfamiliar","Sedative",NA,NA,469.1341,497.1822,502.2001,8.37,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,752,"paperships",2,88.6284722222222,"Unfamiliar","Sedative",NA,NA,766.8009,794.8478,799.868,13.3311,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,754,"revolution",2,79.8611111111111,"Unfamiliar","Excitative",NA,NA,138.3548,166.4051,171.4387,2.8573,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,757,"some kind of blue",1,68.75,"Unfamiliar","Sedative",NA,NA,601.4396,629.4868,634.506,10.5751,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,763,"the stand",1,18.9236111111111,"Unfamiliar","Sedative",NA,NA,204.5045,232.5532,237.5721,3.9595,NA,NA,NA,NA,8,"unfamiliar","Unfam_Sed","Unfam_Sed"
54601,764,"time of times",1,50.0868055555556,"Unfamiliar","Excitative",NA,NA,766.8142,794.8635,799.8814,13.3314,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,765,"walnut hill",2,86.0243055555556,"Unfamiliar","Excitative",NA,NA,6.0199,34.0898,39.1154,0.6519,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
54601,767,"what a surprise",1,100,"Unfamiliar","Excitative",NA,NA,502.2018,530.2536,535.2848,8.9214,NA,NA,NA,NA,8,"unfamiliar","Unfam_Exc","Unfam_Exc"
11111,10,"dancing queen",2,80.5555555555556,"Familiar","Excitative",86.54513889,70.3125,369.8602,397.9104,402.9273,6.7155,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,9,"counting stars",2,80.7291666666667,"Familiar","Excitative",100,79.07986111,237.5538,265.6057,270.6374,4.5106,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,4,"all of me",1,75.4340277777778,"Familiar","Sedative",86.63194444,85.85069444,303.7062,331.7573,336.7899,5.6132,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,21,"imagine",2,100,"Familiar","Sedative",55.81597222,84.72222222,303.7071,331.7578,336.791,5.6132,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,23,"in the air",1,87.5868055555556,"Familiar","Sedative",99.65277778,100,39.1109,67.1576,72.177,1.203,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,13,"dont worry",2,96.0069444444445,"Familiar","Sedative",100,100,39.1117,67.1578,72.1774,1.203,"Happy","Watching Toy Story during childhood","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,15,"fireflies",1,96.2673611111111,"Familiar","Excitative",99.82638889,92.27430556,6.0139,34.0758,39.1084,0.6518,"Happy","Internet meme","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,17,"how to save a life",1,78.8194444444444,"Familiar","Excitative",86.97916667,81.85763889,535.2341,563.2863,568.3181,9.472,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,18,"i hate u",1,50.4340277777778,"Familiar","Sedative",83.42013889,72.39583333,568.3194,596.3675,601.3863,10.0231,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,32,"payphone",1,73.9583333333333,"Familiar","Excitative",100,84.46180556,138.3314,166.3804,171.3983,2.8566,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,35,"sky full of stars",2,93.75,"Familiar","Excitative",84.80902778,80.90277778,105.2471,133.3004,138.3308,2.3055,"Happy","Holidays","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,37,"sound of silence",2,67.7951388888889,"Familiar","Sedative",73.4375,100,436.0136,464.0637,469.0806,7.818,"Happy","Internet meme","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,38,"stand by me",2,73.6979166666667,"Familiar","Sedative",84.375,69.70486111,568.3202,596.368,601.3875,10.0231,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,40,"take me to church",2,87.5,"Familiar","Excitative",84.28819444,66.49305556,502.1668,530.2158,535.2339,8.9206,"Happy","Holidays","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,41,"take on me",1,89.4965277777778,"Familiar","Excitative",90.10416667,100,667.5408,695.5913,700.6245,11.6771,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,44,"true colors",1,66.2326388888889,"Familiar","Sedative",92.36111111,72.39583333,700.6258,728.6722,733.6929,12.2282,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Sed","Fam_Sed"
11111,45,"walking on sunshine",1,38.1076388888889,"Familiar","Excitative",76.64930556,39.32291667,402.9278,430.9814,436.0118,7.2669,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,46,"wannabe",1,65.3645833333333,"Familiar","Excitative",77.51736111,79.6875,270.6379,298.6859,303.7049,5.0617,"Happy","Childhood","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,26,"losing my religion",2,82.6388888888889,"Familiar","Excitative",98.87152778,83.85416667,766.7633,794.8156,799.8469,13.3308,"Neutral","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
11111,24,"just the way you are",2,66.7534722222222,"Familiar","Excitative",77.17013889,71.18055556,634.4734,662.5208,667.5407,11.1257,"Happy","","classical, chillwave and psychedelic rock","Sometimes",39,"familiar","Fam_Exc","Fam_Exc"
